id,type,token,location,code
39,METHODDECLARATION,"main",SociologiaCC.java(22:2-87:3),"public static void main(String[] args) {
		
		
		Scanner in = new Scanner(System.in);
		int conta = 0;
		Alunos[] listaAlunos;
		grupos = new LinkedList<Integer>();
		
		n_alunos = in.nextInt();
		in.nextLine();
		
		listaAlunos = new Alunos[n_alunos + 1];
		listaAlunosT = new Alunos[n_alunos + 1];
		finalizacao=new int[n_alunos + 1];
		
		
		for (int i = 1; i < n_alunos + 1; i++){
			listaAlunos[i] = new Alunos(i);
			listaAlunosT[i] = new Alunos(i);
		}
		int amigos;
		
		for (int i = 1; i < n_alunos + 1; i++){
			amigos = in.nextInt();
			int aluno_temp;
			for (int j = 0; j < amigos; j++){
				aluno_temp=in.nextInt();
				listaAlunos[i].amigos.add(listaAlunos[aluno_temp]);
				listaAlunosT[aluno_temp].amigos.add(listaAlunosT[i]);
			}
			in.nextLine();
			
		}
		
		
		try {
			n_grupos = 0;
			for(int i = 1; i<finalizacao.length;i++){
				if(listaAlunos[i].cor != PRETO ){
					dfs(listaAlunos,listaAlunos[i]);
				}
			}
			
			for (int i = 1; i < n_alunos + 1; i++){
				listaAlunosT[i].cor = BRANCO;
				
			}
		} catch (InterruptedException e) {
			
			e.printStackTrace();
		}

		int count = 0;
		while(todos_visitados() == false){
				int maximo = get_max().aluno;
				if(listaAlunosT[maximo].cor != PRETO ){
					int aux = dfsT(listaAlunosT, maximo);
					n_grupos_tot += aux;
					grupos.addLast(n_grupos_tot);
					count++;
				}
		}
		
		System.out.print(grupos.size());

	}"
40,METHODDECLARATION,"todos_visitados",SociologiaCC.java(89:2-96:3),"public static boolean todos_visitados(){
		for(int i = 1 ; i < n_alunos + 1;i++){
			if (listaAlunosT[i].cor != PRETO){
				return false;
			}
		}
		return true;
	}"
41,METHODDECLARATION,"get_max",SociologiaCC.java(98:2-109:3),"public static Alunos get_max(){
		int conta = 0;
		int gajo = 1;
		for (int i = 1; i < finalizacao.length; i++){
			if (finalizacao[i] > conta){
				conta = finalizacao[i];
				gajo = i;
			}
		}
		finalizacao[gajo] = 0;
		return listaAlunosT[gajo];
	}"
42,METHODDECLARATION,"dfs",SociologiaCC.java(112:2-122:3),"public static void dfs(Alunos[] listaAlunos, Alunos aluno) throws InterruptedException{
	
		aluno.cor = PRETO;
			for (Alunos aluno_temp : listaAlunos[aluno.aluno].amigos){
					if( aluno_temp.cor != PRETO ){
							dfs(listaAlunos , aluno_temp );
					}
			}
			n_grupos ++;
			finalizacao[aluno.aluno] = n_grupos;
	}"
43,METHODDECLARATION,"dfsT",SociologiaCC.java(123:2-134:3),"public static int dfsT(Alunos[] listaAlunosT,int temp_aluno){
			
			int count = 1;
			listaAlunosT[temp_aluno].cor = PRETO;
			for (Alunos aluno2 : listaAlunosT[temp_aluno].amigos){
				if (aluno2.cor != PRETO){
					count += dfsT(listaAlunosT,aluno2.aluno);
					
				}
			}
			return count;
	}"
44,CONSTRUCTORDECLARATION,"SociologiaCC",,""
45,VARIABLEDECLARATION,"this",,""
46,COMPOUNDSTATEMENT,"",SociologiaCC.java(98:32-109:3),"{
		int conta = 0;
		int gajo = 1;
		for (int i = 1; i < finalizacao.length; i++){
			if (finalizacao[i] > conta){
				conta = finalizacao[i];
				gajo = i;
			}
		}
		finalizacao[gajo] = 0;
		return listaAlunosT[gajo];
	}"
47,CALLEXPRESSION,"get_max",SociologiaCC.java(76:18-76:27),"get_max()"
48,LITERAL,"",SociologiaCC.java(99:15-99:16),"0"
49,RETURNSTATEMENT,"",SociologiaCC.java(108:3-108:29),"return listaAlunosT[gajo];"
50,DECLARATIONSTATEMENT,"",SociologiaCC.java(99:3-99:17),"int conta = 0;"
51,DECLARATIONSTATEMENT,"",SociologiaCC.java(100:3-100:16),"int gajo = 1;"
52,FORSTATEMENT,"",SociologiaCC.java(101:3-106:4),"for (int i = 1; i < finalizacao.length; i++){
			if (finalizacao[i] > conta){
				conta = finalizacao[i];
				gajo = i;
			}
		}"
53,BINARYOPERATOR,"=",SociologiaCC.java(107:3-107:25),"finalizacao[gajo] = 0;"
54,VARIABLEDECLARATION,"conta",SociologiaCC.java(99:7-99:16),"conta = 0"
55,VARIABLEDECLARATION,"gajo",SociologiaCC.java(100:7-100:15),"gajo = 1"
56,ARRAYSUBSCRIPTIONEXPRESSION,"",SociologiaCC.java(108:10-108:28),"listaAlunosT[gajo]"
57,MEMBEREXPRESSION,"listaAlunosT",SociologiaCC.java(108:10-108:22),"listaAlunosT"
58,DECLAREDREFERENCEEXPRESSION,"gajo",SociologiaCC.java(108:23-108:27),"gajo"
59,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(108:10-108:22),"SociologiaCC"
60,LITERAL,"",SociologiaCC.java(100:14-100:15),"1"
61,COMPOUNDSTATEMENT,"",SociologiaCC.java(101:47-106:4),"{
			if (finalizacao[i] > conta){
				conta = finalizacao[i];
				gajo = i;
			}
		}"
62,DECLARATIONSTATEMENT,"",SociologiaCC.java(101:8-101:17),"int i = 1"
63,BINARYOPERATOR,"<",SociologiaCC.java(101:19-101:41),"i < finalizacao.length"
64,UNARYOPERATOR,"++",SociologiaCC.java(101:43-101:46),"i++"
65,VARIABLEDECLARATION,"i",SociologiaCC.java(101:12-101:17),"i = 1"
66,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(102:8-102:19),"SociologiaCC"
67,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(107:3-107:14),"SociologiaCC"
68,LITERAL,"",SociologiaCC.java(101:16-101:17),"1"
69,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(101:19-101:20),"i"
70,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(101:43-101:44),"i"
71,IFSTATEMENT,"",SociologiaCC.java(102:4-105:5),"if (finalizacao[i] > conta){
				conta = finalizacao[i];
				gajo = i;
			}"
72,COMPOUNDSTATEMENT,"",SociologiaCC.java(102:31-105:5),"{
				conta = finalizacao[i];
				gajo = i;
			}"
73,BINARYOPERATOR,">",SociologiaCC.java(102:8-102:30),"finalizacao[i] > conta"
74,DECLAREDREFERENCEEXPRESSION,"conta",SociologiaCC.java(103:5-103:10),"conta"
75,BINARYOPERATOR,"=",SociologiaCC.java(103:5-103:28),"conta = finalizacao[i];"
76,BINARYOPERATOR,"=",SociologiaCC.java(104:5-104:14),"gajo = i;"
77,ARRAYSUBSCRIPTIONEXPRESSION,"",SociologiaCC.java(103:13-103:27),"finalizacao[i]"
78,DECLAREDREFERENCEEXPRESSION,"gajo",SociologiaCC.java(104:5-104:9),"gajo"
79,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(103:13-103:24),"SociologiaCC"
80,MEMBEREXPRESSION,"finalizacao",SociologiaCC.java(103:13-103:24),"finalizacao"
81,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(103:25-103:26),"i"
82,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(104:12-104:13),"i"
83,ARRAYSUBSCRIPTIONEXPRESSION,"",SociologiaCC.java(102:8-102:22),"finalizacao[i]"
84,DECLAREDREFERENCEEXPRESSION,"conta",SociologiaCC.java(102:25-102:30),"conta"
85,MEMBEREXPRESSION,"finalizacao",SociologiaCC.java(102:8-102:19),"finalizacao"
86,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(102:20-102:21),"i"
87,MEMBEREXPRESSION,"length",SociologiaCC.java(101:23-101:41),"finalizacao.length"
88,DECLAREDREFERENCEEXPRESSION,"finalizacao",SociologiaCC.java(101:23-101:34),"finalizacao"
89,ARRAYSUBSCRIPTIONEXPRESSION,"",SociologiaCC.java(107:3-107:20),"finalizacao[gajo]"
90,LITERAL,"",SociologiaCC.java(107:23-107:24),"0"
91,MEMBEREXPRESSION,"finalizacao",SociologiaCC.java(107:3-107:14),"finalizacao"
92,DECLAREDREFERENCEEXPRESSION,"gajo",SociologiaCC.java(107:15-107:19),"gajo"
93,VARIABLEDECLARATION,"this",,""
94,COMPOUNDSTATEMENT,"",SociologiaCC.java(22:41-87:3),"{
		
		
		Scanner in = new Scanner(System.in);
		int conta = 0;
		Alunos[] listaAlunos;
		grupos = new LinkedList<Integer>();
		
		n_alunos = in.nextInt();
		in.nextLine();
		
		listaAlunos = new Alunos[n_alunos + 1];
		listaAlunosT = new Alunos[n_alunos + 1];
		finalizacao=new int[n_alunos + 1];
		
		
		for (int i = 1; i < n_alunos + 1; i++){
			listaAlunos[i] = new Alunos(i);
			listaAlunosT[i] = new Alunos(i);
		}
		int amigos;
		
		for (int i = 1; i < n_alunos + 1; i++){
			amigos = in.nextInt();
			int aluno_temp;
			for (int j = 0; j < amigos; j++){
				aluno_temp=in.nextInt();
				listaAlunos[i].amigos.add(listaAlunos[aluno_temp]);
				listaAlunosT[aluno_temp].amigos.add(listaAlunosT[i]);
			}
			in.nextLine();
			
		}
		
		
		try {
			n_grupos = 0;
			for(int i = 1; i<finalizacao.length;i++){
				if(listaAlunos[i].cor != PRETO ){
					dfs(listaAlunos,listaAlunos[i]);
				}
			}
			
			for (int i = 1; i < n_alunos + 1; i++){
				listaAlunosT[i].cor = BRANCO;
				
			}
		} catch (InterruptedException e) {
			
			e.printStackTrace();
		}

		int count = 0;
		while(todos_visitados() == false){
				int maximo = get_max().aluno;
				if(listaAlunosT[maximo].cor != PRETO ){
					int aux = dfsT(listaAlunosT, maximo);
					n_grupos_tot += aux;
					grupos.addLast(n_grupos_tot);
					count++;
				}
		}
		
		System.out.print(grupos.size());

	}"
95,PARAMVARIABLEDECLARATION,"args",SociologiaCC.java(22:26-22:39),"String[] args"
96,DECLAREDREFERENCEEXPRESSION,"System",SociologiaCC.java(25:28-25:34),"System"
97,RETURNSTATEMENT,"",,""
98,DECLARATIONSTATEMENT,"",SociologiaCC.java(25:3-25:39),"Scanner in = new Scanner(System.in);"
99,DECLARATIONSTATEMENT,"",SociologiaCC.java(26:3-26:17),"int conta = 0;"
100,DECLARATIONSTATEMENT,"",SociologiaCC.java(27:3-27:24),"Alunos[] listaAlunos;"
101,BINARYOPERATOR,"=",SociologiaCC.java(28:3-28:38),"grupos = new LinkedList<Integer>();"
102,BINARYOPERATOR,"=",SociologiaCC.java(30:3-30:27),"n_alunos = in.nextInt();"
103,MEMBERCALLEXPRESSION,"nextLine",SociologiaCC.java(31:3-31:17),"in.nextLine();"
104,BINARYOPERATOR,"=",SociologiaCC.java(33:3-33:42),"listaAlunos = new Alunos[n_alunos + 1];"
105,BINARYOPERATOR,"=",SociologiaCC.java(34:3-34:43),"listaAlunosT = new Alunos[n_alunos + 1];"
106,BINARYOPERATOR,"=",SociologiaCC.java(35:3-35:37),"finalizacao=new int[n_alunos + 1];"
107,FORSTATEMENT,"",SociologiaCC.java(38:3-41:4),"for (int i = 1; i < n_alunos + 1; i++){
			listaAlunos[i] = new Alunos(i);
			listaAlunosT[i] = new Alunos(i);
		}"
108,DECLARATIONSTATEMENT,"",SociologiaCC.java(42:3-42:14),"int amigos;"
109,FORSTATEMENT,"",SociologiaCC.java(44:3-54:4),"for (int i = 1; i < n_alunos + 1; i++){
			amigos = in.nextInt();
			int aluno_temp;
			for (int j = 0; j < amigos; j++){
				aluno_temp=in.nextInt();
				listaAlunos[i].amigos.add(listaAlunos[aluno_temp]);
				listaAlunosT[aluno_temp].amigos.add(listaAlunosT[i]);
			}
			in.nextLine();
			
		}"
110,TRYSTATEMENT,"",SociologiaCC.java(57:3-72:4),"try {
			n_grupos = 0;
			for(int i = 1; i<finalizacao.length;i++){
				if(listaAlunos[i].cor != PRETO ){
					dfs(listaAlunos,listaAlunos[i]);
				}
			}
			
			for (int i = 1; i < n_alunos + 1; i++){
				listaAlunosT[i].cor = BRANCO;
				
			}
		} catch (InterruptedException e) {
			
			e.printStackTrace();
		}"
111,DECLARATIONSTATEMENT,"",SociologiaCC.java(74:3-74:17),"int count = 0;"
112,WHILESTATEMENT,"",SociologiaCC.java(75:3-83:4),"while(todos_visitados() == false){
				int maximo = get_max().aluno;
				if(listaAlunosT[maximo].cor != PRETO ){
					int aux = dfsT(listaAlunosT, maximo);
					n_grupos_tot += aux;
					grupos.addLast(n_grupos_tot);
					count++;
				}
		}"
113,MEMBERCALLEXPRESSION,"print",SociologiaCC.java(85:3-85:35),"System.out.print(grupos.size());"
114,VARIABLEDECLARATION,"in",SociologiaCC.java(25:11-25:38),"in = new Scanner(System.in)"
115,VARIABLEDECLARATION,"conta",SociologiaCC.java(26:7-26:16),"conta = 0"
116,VARIABLEDECLARATION,"listaAlunos",SociologiaCC.java(27:12-27:23),"listaAlunos"
117,VARIABLEDECLARATION,"amigos",SociologiaCC.java(42:7-42:13),"amigos"
118,VARIABLEDECLARATION,"count",SociologiaCC.java(74:7-74:16),"count = 0"
119,UNINITIALIZEDVALUE,"Uninitialized Value",,""
120,LITERAL,"",SociologiaCC.java(44:16-44:17),"1"
121,UNINITIALIZEDVALUE,"Uninitialized Value",,""
122,DECLAREDREFERENCEEXPRESSION,"nextLine",SociologiaCC.java(31:6-31:14),"nextLine"
123,DECLAREDREFERENCEEXPRESSION,"listaAlunos",SociologiaCC.java(33:3-33:14),"listaAlunos"
124,DECLAREDREFERENCEEXPRESSION,"in",SociologiaCC.java(31:3-31:5),"in"
125,LITERAL,"",SociologiaCC.java(26:15-26:16),"0"
126,LITERAL,"",SociologiaCC.java(74:15-74:16),"0"
127,MEMBEREXPRESSION,"grupos",SociologiaCC.java(28:3-28:9),"grupos"
128,NEWEXPRESSION,"",SociologiaCC.java(28:12-28:37),"new LinkedList<Integer>()"
129,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(30:3-30:11),"SociologiaCC"
130,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(28:3-28:9),"SociologiaCC"
131,CONSTRUCTEXPRESSION,"",SociologiaCC.java(28:12-28:37),"new LinkedList<Integer>()"
132,DECLAREDREFERENCEEXPRESSION,"print",SociologiaCC.java(85:14-85:19),"print"
133,MEMBERCALLEXPRESSION,"size",SociologiaCC.java(85:20-85:33),"grupos.size()"
134,DECLAREDREFERENCEEXPRESSION,"size",SociologiaCC.java(85:27-85:31),"size"
135,MEMBEREXPRESSION,"grupos",SociologiaCC.java(85:20-85:26),"grupos"
136,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(85:20-85:26),"SociologiaCC"
137,MEMBEREXPRESSION,"out",SociologiaCC.java(85:3-85:13),"System.out"
138,DECLAREDREFERENCEEXPRESSION,"System",SociologiaCC.java(85:3-85:9),"System"
139,COMPOUNDSTATEMENT,"",SociologiaCC.java(38:41-41:4),"{
			listaAlunos[i] = new Alunos(i);
			listaAlunosT[i] = new Alunos(i);
		}"
140,DECLARATIONSTATEMENT,"",SociologiaCC.java(38:8-38:17),"int i = 1"
141,BINARYOPERATOR,"<",SociologiaCC.java(38:19-38:35),"i < n_alunos + 1"
142,UNARYOPERATOR,"++",SociologiaCC.java(38:37-38:40),"i++"
143,VARIABLEDECLARATION,"i",SociologiaCC.java(38:12-38:17),"i = 1"
144,DECLAREDREFERENCEEXPRESSION,"listaAlunos",SociologiaCC.java(39:4-39:15),"listaAlunos"
145,LITERAL,"",SociologiaCC.java(38:16-38:17),"1"
146,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(38:19-38:20),"i"
147,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(38:37-38:38),"i"
148,BINARYOPERATOR,"+",SociologiaCC.java(38:23-38:35),"n_alunos + 1"
149,MEMBEREXPRESSION,"n_alunos",SociologiaCC.java(38:23-38:31),"n_alunos"
150,LITERAL,"",SociologiaCC.java(38:34-38:35),"1"
151,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(38:23-38:31),"SociologiaCC"
152,BINARYOPERATOR,"=",SociologiaCC.java(39:4-39:35),"listaAlunos[i] = new Alunos(i);"
153,BINARYOPERATOR,"=",SociologiaCC.java(40:4-40:36),"listaAlunosT[i] = new Alunos(i);"
154,ARRAYSUBSCRIPTIONEXPRESSION,"",SociologiaCC.java(39:4-39:18),"listaAlunos[i]"
155,NEWEXPRESSION,"",SociologiaCC.java(39:21-39:34),"new Alunos(i)"
156,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(40:4-40:16),"SociologiaCC"
157,CONSTRUCTEXPRESSION,"",SociologiaCC.java(39:21-39:34),"new Alunos(i)"
158,CONSTRUCTORDECLARATION,"Alunos",tentativaA.java(5:2-8:3),"Alunos(int aluno){
		listamigos = new ArrayList<Alunos>();
		this.aluno=aluno;
	}"
159,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(39:32-39:33),"i"
160,PARAMVARIABLEDECLARATION,"aluno",tentativaA.java(5:9-5:18),"int aluno"
161,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(39:16-39:17),"i"
162,ARRAYSUBSCRIPTIONEXPRESSION,"",SociologiaCC.java(40:4-40:19),"listaAlunosT[i]"
163,NEWEXPRESSION,"",SociologiaCC.java(40:22-40:35),"new Alunos(i)"
164,CONSTRUCTEXPRESSION,"",SociologiaCC.java(40:22-40:35),"new Alunos(i)"
165,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(40:33-40:34),"i"
166,MEMBEREXPRESSION,"listaAlunosT",SociologiaCC.java(40:4-40:16),"listaAlunosT"
167,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(40:17-40:18),"i"
168,ARRAYCREATIONEXPRESSION,"",SociologiaCC.java(33:17-33:41),"new Alunos[n_alunos + 1]"
169,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(34:3-34:15),"SociologiaCC"
170,BINARYOPERATOR,"+",SociologiaCC.java(33:28-33:40),"n_alunos + 1"
171,MEMBEREXPRESSION,"n_alunos",SociologiaCC.java(33:28-33:36),"n_alunos"
172,LITERAL,"",SociologiaCC.java(33:39-33:40),"1"
173,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(33:28-33:36),"SociologiaCC"
174,MEMBEREXPRESSION,"listaAlunosT",SociologiaCC.java(34:3-34:15),"listaAlunosT"
175,ARRAYCREATIONEXPRESSION,"",SociologiaCC.java(34:18-34:42),"new Alunos[n_alunos + 1]"
176,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(35:3-35:14),"SociologiaCC"
177,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(34:29-34:37),"SociologiaCC"
178,BINARYOPERATOR,"+",SociologiaCC.java(34:29-34:41),"n_alunos + 1"
179,MEMBEREXPRESSION,"n_alunos",SociologiaCC.java(34:29-34:37),"n_alunos"
180,LITERAL,"",SociologiaCC.java(34:40-34:41),"1"
181,CALLEXPRESSION,"todos_visitados",SociologiaCC.java(75:9-75:26),"todos_visitados()"
182,COMPOUNDSTATEMENT,"",SociologiaCC.java(57:7-69:4),"{
			n_grupos = 0;
			for(int i = 1; i<finalizacao.length;i++){
				if(listaAlunos[i].cor != PRETO ){
					dfs(listaAlunos,listaAlunos[i]);
				}
			}
			
			for (int i = 1; i < n_alunos + 1; i++){
				listaAlunosT[i].cor = BRANCO;
				
			}
		}"
183,CATCHCLAUSE,"",,""
184,BINARYOPERATOR,"=",SociologiaCC.java(58:4-58:17),"n_grupos = 0;"
185,FORSTATEMENT,"",SociologiaCC.java(59:4-63:5),"for(int i = 1; i<finalizacao.length;i++){
				if(listaAlunos[i].cor != PRETO ){
					dfs(listaAlunos,listaAlunos[i]);
				}
			}"
186,FORSTATEMENT,"",SociologiaCC.java(65:4-68:5),"for (int i = 1; i < n_alunos + 1; i++){
				listaAlunosT[i].cor = BRANCO;
				
			}"
187,COMPOUNDSTATEMENT,"",SociologiaCC.java(65:42-68:5),"{
				listaAlunosT[i].cor = BRANCO;
				
			}"
188,DECLARATIONSTATEMENT,"",SociologiaCC.java(65:9-65:18),"int i = 1"
189,BINARYOPERATOR,"<",SociologiaCC.java(65:20-65:36),"i < n_alunos + 1"
190,UNARYOPERATOR,"++",SociologiaCC.java(65:38-65:41),"i++"
191,VARIABLEDECLARATION,"i",SociologiaCC.java(65:13-65:18),"i = 1"
192,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(66:5-66:17),"SociologiaCC"
193,BINARYOPERATOR,"=",SociologiaCC.java(66:5-66:34),"listaAlunosT[i].cor = BRANCO;"
194,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(65:38-65:39),"i"
195,MEMBEREXPRESSION,"cor",SociologiaCC.java(66:5-66:24),"listaAlunosT[i].cor"
196,MEMBEREXPRESSION,"BRANCO",SociologiaCC.java(66:27-66:33),"BRANCO"
197,ARRAYSUBSCRIPTIONEXPRESSION,"",SociologiaCC.java(66:5-66:20),"listaAlunosT[i]"
198,DECLAREDREFERENCEEXPRESSION,"SociologiaCC",SociologiaCC.java(66:27-66:33),"SociologiaCC"
199,MEMBEREXPRESSION,"listaAlunosT",SociologiaCC.java(66:5-66:17),"listaAlunosT"
200,DECLAREDREFERENCEEXPRESSION,"i",SociologiaCC.java(66:18-66:19),"i"
