id,type,token,location,code
158,COMPOUNDSTATEMENT,"",P24.java(62:82-90:3),"{

		double custo = 0.0;
		r.dist = 0;
		int u = 0;

		for (int i=0;i<nS;i++) {

			double min = 9999999;

			for (int j=0;j<nS ;j++ ) {
				if ( (sardas[j].used == false) && (sardas[j].dist ) < min ){ min = sardas[j].dist ; u = j; }
			}

			custo+= min;
			sardas[u].used = true;

			//System.out.println(""u: "" + u + "" min:"" + min);
			
			for (int v=0;v<nS ;v++ ) {
				if ( (sardas[v].used == false) && (distancias[u][v] ) < sardas[v].dist ){ sardas[v].dist = distancias[u][v]; }
			}


		}

		return custo;
	
	}"
159,PARAMVARIABLEDECLARATION,"r",P24.java(62:28-62:35),"Sarda r"
160,PARAMVARIABLEDECLARATION,"sardas",P24.java(62:37-62:51),"Sarda[] sardas"
161,PARAMVARIABLEDECLARATION,"nS",P24.java(62:52-62:58),"int nS"
162,PARAMVARIABLEDECLARATION,"distancias",P24.java(62:60-62:81),"double distancias[][]"
163,LITERAL,"",P24.java(64:18-64:21),"0.0"
164,RETURNSTATEMENT,"",P24.java(88:3-88:16),"return custo;"
165,DECLARATIONSTATEMENT,"",P24.java(64:3-64:22),"double custo = 0.0;"
166,BINARYOPERATOR,"=",P24.java(65:3-65:14),"r.dist = 0;"
167,DECLARATIONSTATEMENT,"",P24.java(66:3-66:13),"int u = 0;"
168,FORSTATEMENT,"",P24.java(68:3-86:4),"for (int i=0;i<nS;i++) {

			double min = 9999999;

			for (int j=0;j<nS ;j++ ) {
				if ( (sardas[j].used == false) && (sardas[j].dist ) < min ){ min = sardas[j].dist ; u = j; }
			}

			custo+= min;
			sardas[u].used = true;

			//System.out.println(""u: "" + u + "" min:"" + min);
			
			for (int v=0;v<nS ;v++ ) {
				if ( (sardas[v].used == false) && (distancias[u][v] ) < sardas[v].dist ){ sardas[v].dist = distancias[u][v]; }
			}


		}"
169,VARIABLEDECLARATION,"custo",P24.java(64:10-64:21),"custo = 0.0"
170,VARIABLEDECLARATION,"u",P24.java(66:7-66:12),"u = 0"
171,DECLAREDREFERENCEEXPRESSION,"custo",P24.java(88:10-88:15),"custo"
172,LITERAL,"",P24.java(66:11-66:12),"0"
173,DECLAREDREFERENCEEXPRESSION,"r",P24.java(65:3-65:4),"r"
174,MEMBEREXPRESSION,"dist",P24.java(65:3-65:9),"r.dist"
175,LITERAL,"",P24.java(65:12-65:13),"0"
176,COMPOUNDSTATEMENT,"",P24.java(68:26-86:4),"{

			double min = 9999999;

			for (int j=0;j<nS ;j++ ) {
				if ( (sardas[j].used == false) && (sardas[j].dist ) < min ){ min = sardas[j].dist ; u = j; }
			}

			custo+= min;
			sardas[u].used = true;

			//System.out.println(""u: "" + u + "" min:"" + min);
			
			for (int v=0;v<nS ;v++ ) {
				if ( (sardas[v].used == false) && (distancias[u][v] ) < sardas[v].dist ){ sardas[v].dist = distancias[u][v]; }
			}


		}"
177,DECLARATIONSTATEMENT,"",P24.java(68:8-68:15),"int i=0"
178,BINARYOPERATOR,"<",P24.java(68:16-68:20),"i<nS"
179,UNARYOPERATOR,"++",P24.java(68:21-68:24),"i++"
180,VARIABLEDECLARATION,"i",P24.java(68:12-68:15),"i=0"
181,LITERAL,"",P24.java(70:17-70:24),"9999999"
182,DECLARATIONSTATEMENT,"",P24.java(70:4-70:25),"double min = 9999999;"
183,FORSTATEMENT,"",P24.java(72:4-74:5),"for (int j=0;j<nS ;j++ ) {
				if ( (sardas[j].used == false) && (sardas[j].dist ) < min ){ min = sardas[j].dist ; u = j; }
			}"
184,BINARYOPERATOR,"+=",P24.java(76:4-76:16),"custo+= min;"
185,BINARYOPERATOR,"=",P24.java(77:4-77:26),"sardas[u].used = true;"
186,FORSTATEMENT,"",P24.java(81:4-83:5),"for (int v=0;v<nS ;v++ ) {
				if ( (sardas[v].used == false) && (distancias[u][v] ) < sardas[v].dist ){ sardas[v].dist = distancias[u][v]; }
			}"
187,VARIABLEDECLARATION,"min",P24.java(70:11-70:24),"min = 9999999"
188,DECLAREDREFERENCEEXPRESSION,"i",P24.java(68:21-68:22),"i"
189,COMPOUNDSTATEMENT,"",P24.java(81:29-83:5),"{
				if ( (sardas[v].used == false) && (distancias[u][v] ) < sardas[v].dist ){ sardas[v].dist = distancias[u][v]; }
			}"
190,DECLARATIONSTATEMENT,"",P24.java(81:9-81:16),"int v=0"
191,BINARYOPERATOR,"<",P24.java(81:17-81:21),"v<nS"
192,UNARYOPERATOR,"++",P24.java(81:23-81:26),"v++"
193,VARIABLEDECLARATION,"v",P24.java(81:13-81:16),"v=0"
194,DECLAREDREFERENCEEXPRESSION,"sardas",P24.java(82:11-82:17),"sardas"
195,DECLAREDREFERENCEEXPRESSION,"v",P24.java(81:23-81:24),"v"
196,DECLAREDREFERENCEEXPRESSION,"v",P24.java(81:17-81:18),"v"
197,IFSTATEMENT,"",P24.java(82:5-82:115),"if ( (sardas[v].used == false) && (distancias[u][v] ) < sardas[v].dist ){ sardas[v].dist = distancias[u][v]; }"
198,COMPOUNDSTATEMENT,"",P24.java(82:77-82:115),"{ sardas[v].dist = distancias[u][v]; }"
199,BINARYOPERATOR,"&&",P24.java(82:10-82:75),"(sardas[v].used == false) && (distancias[u][v] ) < sardas[v].dist"
200,DECLAREDREFERENCEEXPRESSION,"sardas",P24.java(82:79-82:85),"sardas"
201,BINARYOPERATOR,"==",P24.java(82:11-82:34),"sardas[v].used == false"
202,BINARYOPERATOR,"<",P24.java(82:39-82:75),"(distancias[u][v] ) < sardas[v].dist"
203,MEMBEREXPRESSION,"used",P24.java(82:11-82:25),"sardas[v].used"
204,LITERAL,"",P24.java(82:29-82:34),"false"
205,DECLAREDREFERENCEEXPRESSION,"distancias",P24.java(82:40-82:50),"distancias"
206,ARRAYSUBSCRIPTIONEXPRESSION,"",P24.java(82:11-82:20),"sardas[v]"
207,DECLAREDREFERENCEEXPRESSION,"v",P24.java(82:18-82:19),"v"
208,ARRAYSUBSCRIPTIONEXPRESSION,"",P24.java(82:40-82:56),"distancias[u][v]"
209,MEMBEREXPRESSION,"dist",P24.java(82:61-82:75),"sardas[v].dist"
210,ARRAYSUBSCRIPTIONEXPRESSION,"",P24.java(82:61-82:70),"sardas[v]"
211,DECLAREDREFERENCEEXPRESSION,"sardas",P24.java(82:61-82:67),"sardas"
212,DECLAREDREFERENCEEXPRESSION,"v",P24.java(82:68-82:69),"v"
213,ARRAYSUBSCRIPTIONEXPRESSION,"",P24.java(82:40-82:53),"distancias[u]"
214,DECLAREDREFERENCEEXPRESSION,"v",P24.java(82:54-82:55),"v"
215,DECLAREDREFERENCEEXPRESSION,"u",P24.java(82:51-82:52),"u"
216,BINARYOPERATOR,"=",P24.java(82:79-82:113),"sardas[v].dist = distancias[u][v];"
217,MEMBEREXPRESSION,"dist",P24.java(82:79-82:93),"sardas[v].dist"
218,ARRAYSUBSCRIPTIONEXPRESSION,"",P24.java(82:96-82:112),"distancias[u][v]"
219,ARRAYSUBSCRIPTIONEXPRESSION,"",P24.java(82:96-82:109),"distancias[u]"
220,DECLAREDREFERENCEEXPRESSION,"v",P24.java(82:110-82:111),"v"
221,DECLAREDREFERENCEEXPRESSION,"distancias",P24.java(82:96-82:106),"distancias"
222,DECLAREDREFERENCEEXPRESSION,"u",P24.java(82:107-82:108),"u"
223,ARRAYSUBSCRIPTIONEXPRESSION,"",P24.java(82:79-82:88),"sardas[v]"
224,DECLAREDREFERENCEEXPRESSION,"v",P24.java(82:86-82:87),"v"
225,LITERAL,"",P24.java(81:15-81:16),"0"
226,DECLAREDREFERENCEEXPRESSION,"nS",P24.java(81:19-81:21),"nS"
227,LITERAL,"",P24.java(72:15-72:16),"0"
228,MEMBEREXPRESSION,"used",P24.java(77:4-77:18),"sardas[u].used"
229,LITERAL,"",P24.java(77:21-77:25),"true"
