first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm193;subm5;Original-Original;Base;Progpedia19;Base;12.672176308539946
subm115;subm135;Original-Original;Base;Progpedia19;Base;12.607449856733524
subm97;subm135;Original-Original;Base;Progpedia19;Base;12.571428571428573
subm31;subm198;Original-Original;Base;Progpedia19;Base;12.422360248447205
subm147;subm195;Original-Original;Base;Progpedia19;Base;12.121212121212121
subm147;subm136;Original-Original;Base;Progpedia19;Base;12.121212121212121
gpt3-subm109;subm109;Plag-Original;Base;Progpedia19;Base;12.040133779264215
subm0;subm135;Original-Original;Base;Progpedia19;Base;11.730205278592376
subm195;subm5;Original-Original;Base;Progpedia19;Base;11.695906432748536
subm44;subm201;Original-Original;Base;Progpedia19;Base;11.692307692307692
subm44;subm135;Original-Original;Base;Progpedia19;Base;11.461318051575931
subm0;subm95;Original-Original;Base;Progpedia19;Base;11.428571428571429
subm31;subm136;Original-Original;Base;Progpedia19;Base;11.411411411411411
subm31;subm130;Original-Original;Base;Progpedia19;Base;11.336032388663968
subm5;subm136;Original-Original;Base;Progpedia19;Base;11.27450980392157
subm97;subm129;Original-Original;Base;Progpedia19;Base;11.160714285714286
subm115;subm196;Original-Original;Base;Progpedia19;Base;11.152416356877323
subm115;subm188;Original-Original;Base;Progpedia19;Base;11.143695014662756
subm44;subm5;Original-Original;Base;Progpedia19;Base;11.014492753623188
subm100;subm195;Original-Original;Base;Progpedia19;Base;10.87866108786611
subm147;subm5;Original-Original;Base;Progpedia19;Base;10.81081081081081
subm135;subm196;Original-Original;Base;Progpedia19;Base;10.782608695652174
subm44;subm156;Original-Original;Base;Progpedia19;Base;10.778443113772456
subm33;subm191;Original-Original;Base;Progpedia19;Base;10.650887573964498
subm95;subm129;Original-Original;Base;Progpedia19;Base;10.547667342799189
subm31;subm195;Original-Original;Base;Progpedia19;Base;10.486891385767791
subm130;subm129;Original-Original;Base;Progpedia19;Base;10.377358490566039
subm191;subm109;Original-Original;Base;Progpedia19;Base;10.263157894736842
subm201;subm188;Original-Original;Base;Progpedia19;Base;10.16949152542373
subm201;subm196;Original-Original;Base;Progpedia19;Base;10.163339382940109
subm33;subm198;Original-Original;Base;Progpedia19;Base;9.523809523809524
subm198;subm183;Original-Original;Base;Progpedia19;Base;9.523809523809524
subm135;subm129;Original-Original;Base;Progpedia19;Base;9.50413223140496
subm5;subm135;Original-Original;Base;Progpedia19;Base;9.424083769633508
subm156;subm198;Original-Original;Base;Progpedia19;Base;9.32642487046632
subm193;subm183;Original-Original;Base;Progpedia19;Base;9.32642487046632
subm100;subm44;Original-Original;Base;Progpedia19;Base;9.090909090909092
subm95;subm136;Original-Original;Base;Progpedia19;Base;9.026128266033254
subm115;subm156;Original-Original;Base;Progpedia19;Base;8.982035928143713
subm5;subm183;Original-Original;Base;Progpedia19;Base;8.977556109725686
subm129;subm196;Original-Original;Base;Progpedia19;Base;8.915304606240714
subm147;subm135;Original-Original;Base;Progpedia19;Base;8.902077151335313
subm44;subm198;Original-Original;Base;Progpedia19;Base;8.791208791208792
subm13;subm115;Original-Original;Base;Progpedia19;Base;8.304498269896193
subm13;subm130;Original-Original;Base;Progpedia19;Base;8.270676691729323
subm100;subm97;Original-Original;Base;Progpedia19;Base;8.23045267489712
subm100;subm13;Original-Original;Base;Progpedia19;Base;8.21917808219178
subm0;subm201;Original-Original;Base;Progpedia19;Base;8.201892744479496
subm193;subm135;Original-Original;Base;Progpedia19;Base;8.174386920980927
subm33;subm201;Original-Original;Base;Progpedia19;Base;7.971014492753622
subm136;subm129;Original-Original;Base;Progpedia19;Base;7.8431372549019605
subm130;subm193;Original-Original;Base;Progpedia19;Base;7.81758957654723
subm31;subm147;Original-Original;Base;Progpedia19;Base;7.751937984496124
subm116;subm196;Original-Original;Base;Progpedia19;Base;7.722007722007722
subm33;subm156;Original-Original;Base;Progpedia19;Base;7.719298245614035
subm130;subm156;Original-Original;Base;Progpedia19;Base;7.717041800643088
subm100;subm0;Original-Original;Base;Progpedia19;Base;7.6923076923076925
subm44;subm97;Original-Original;Base;Progpedia19;Base;7.667731629392971
subm31;subm0;Original-Original;Base;Progpedia19;Base;7.633587786259542
subm31;subm95;Original-Original;Base;Progpedia19;Base;7.59493670886076
subm33;subm13;Original-Original;Base;Progpedia19;Base;7.5
subm130;subm5;Original-Original;Base;Progpedia19;Base;7.453416149068323
subm130;subm116;Original-Original;Base;Progpedia19;Base;7.434944237918216
gpt2-subm109;subm109;Plag-Original;Base;Progpedia19;Base;7.370184254606365
subm13;subm147;Original-Original;Base;Progpedia19;Base;7.2202166064981945
subm33;subm147;Original-Original;Base;Progpedia19;Base;7.171314741035857
subm97;subm156;Original-Original;Base;Progpedia19;Base;7.164179104477612
subm130;subm95;Original-Original;Base;Progpedia19;Base;7.164179104477612
subm40;subm109;Original-Original;Base;Progpedia19;Base;7.043756670224119
subm13;subm195;Original-Original;Base;Progpedia19;Base;6.993006993006993
subm116;subm183;Original-Original;Base;Progpedia19;Base;6.896551724137931
subm13;subm97;Original-Original;Base;Progpedia19;Base;6.896551724137931
subm147;subm156;Original-Original;Base;Progpedia19;Base;6.832298136645963
subm0;subm193;Original-Original;Base;Progpedia19;Base;6.832298136645963
subm129;subm109;Original-Original;Base;Progpedia19;Base;6.829268292682928
subm193;subm156;Original-Original;Base;Progpedia19;Base;6.8181818181818175
subm195;subm95;Original-Original;Base;Progpedia19;Base;6.760563380281689
subm33;subm5;Original-Original;Base;Progpedia19;Base;6.756756756756757
subm147;subm44;Original-Original;Base;Progpedia19;Base;6.666666666666667
subm0;subm195;Original-Original;Base;Progpedia19;Base;6.64451827242525
subm156;subm188;Original-Original;Base;Progpedia19;Base;6.6115702479338845
subm116;subm191;Original-Original;Base;Progpedia19;Base;6.539509536784741
subm116;subm193;Original-Original;Base;Progpedia19;Base;6.451612903225806
subm195;subm136;Original-Original;Base;Progpedia19;Base;6.451612903225806
subm13;subm156;Original-Original;Base;Progpedia19;Base;6.430868167202572
subm156;subm196;Original-Original;Base;Progpedia19;Base;6.428571428571428
subm115;subm44;Original-Original;Base;Progpedia19;Base;6.41025641025641
subm13;subm0;Original-Original;Base;Progpedia19;Base;6.405693950177936
subm147;subm95;Original-Original;Base;Progpedia19;Base;6.358381502890173
subm130;subm188;Original-Original;Base;Progpedia19;Base;6.289308176100629
subm130;subm136;Original-Original;Base;Progpedia19;Base;6.25
subm201;subm40;Original-Original;Base;Progpedia19;Base;6.239168110918544
subm13;subm44;Original-Original;Base;Progpedia19;Base;6.228373702422145
subm13;subm5;Original-Original;Base;Progpedia19;Base;6.211180124223603
gpt1-subm109;subm109;Plag-Original;Base;Progpedia19;Base;6.211180124223603
subm191;subm196;Original-Original;Base;Progpedia19;Base;6.199021207177815
subm193;subm40;Original-Original;Base;Progpedia19;Base;6.185567010309279
subm0;subm198;Original-Original;Base;Progpedia19;Base;6.179775280898876
subm156;subm183;Original-Original;Base;Progpedia19;Base;6.153846153846154
subm116;subm5;Original-Original;Base;Progpedia19;Base;6.153846153846154
subm116;subm135;Original-Original;Base;Progpedia19;Base;6.079027355623101
subm31;subm188;Original-Original;Base;Progpedia19;Base;6.0200668896321075
subm129;subm40;Original-Original;Base;Progpedia19;Base;6.008583690987124
subm33;subm135;Original-Original;Base;Progpedia19;Base;6.0
subm13;subm95;Original-Original;Base;Progpedia19;Base;5.970149253731343
subm31;subm129;Original-Original;Base;Progpedia19;Base;5.9259259259259265
subm13;subm183;Original-Original;Base;Progpedia19;Base;5.797101449275362
subm115;subm97;Original-Original;Base;Progpedia19;Base;5.7507987220447285
subm116;subm156;Original-Original;Base;Progpedia19;Base;5.7324840764331215
subm115;subm191;Original-Original;Base;Progpedia19;Base;5.684754521963824
subm147;subm198;Original-Original;Base;Progpedia19;Base;5.681818181818182
subm100;subm191;Original-Original;Base;Progpedia19;Base;5.678233438485805
subm156;subm109;Original-Original;Base;Progpedia19;Base;5.657708628005658
subm193;subm136;Original-Original;Base;Progpedia19;Base;5.597964376590331
subm115;subm109;Original-Original;Base;Progpedia19;Base;5.547445255474453
subm0;subm156;Original-Original;Base;Progpedia19;Base;5.521472392638037
subm147;subm188;Original-Original;Base;Progpedia19;Base;5.47112462006079
subm201;subm109;Original-Original;Base;Progpedia19;Base;5.444126074498568
subm97;subm193;Original-Original;Base;Progpedia19;Base;5.438066465256798
subm135;subm183;Original-Original;Base;Progpedia19;Base;5.432098765432099
subm97;subm183;Original-Original;Base;Progpedia19;Base;5.420054200542006
subm195;subm129;Original-Original;Base;Progpedia19;Base;5.405405405405405
subm0;subm5;Original-Original;Base;Progpedia19;Base;5.341246290801187
subm115;subm136;Original-Original;Base;Progpedia19;Base;5.333333333333334
subm130;subm198;Original-Original;Base;Progpedia19;Base;5.278592375366569
subm195;subm135;Original-Original;Base;Progpedia19;Base;5.202312138728324
subm201;subm156;Original-Original;Base;Progpedia19;Base;5.187319884726225
subm198;subm109;Original-Original;Base;Progpedia19;Base;5.156037991858888
subm5;subm95;Original-Original;Base;Progpedia19;Base;5.115089514066496
subm13;subm136;Original-Original;Base;Progpedia19;Base;5.113636363636364
subm135;subm95;Original-Original;Base;Progpedia19;Base;5.063291139240507
subm5;subm198;Original-Original;Base;Progpedia19;Base;5.037783375314862
subm193;subm188;Original-Original;Base;Progpedia19;Base;5.013927576601671
subm130;subm191;Original-Original;Base;Progpedia19;Base;4.945054945054945
subm115;subm198;Original-Original;Base;Progpedia19;Base;4.945054945054945
subm156;subm5;Original-Original;Base;Progpedia19;Base;4.904632152588556
subm0;subm136;Original-Original;Base;Progpedia19;Base;4.904632152588556
subm188;subm5;Original-Original;Base;Progpedia19;Base;4.81283422459893
subm97;subm136;Original-Original;Base;Progpedia19;Base;4.787234042553192
subm100;subm129;Original-Original;Base;Progpedia19;Base;4.774535809018567
subm156;subm95;Original-Original;Base;Progpedia19;Base;4.736842105263158
subm156;subm129;Original-Original;Base;Progpedia19;Base;4.690831556503198
subm195;subm191;Original-Original;Base;Progpedia19;Base;4.6875
subm188;subm95;Original-Original;Base;Progpedia19;Base;4.651162790697675
subm188;subm198;Original-Original;Base;Progpedia19;Base;4.580152671755725
subm188;subm183;Original-Original;Base;Progpedia19;Base;4.534005037783375
subm115;subm129;Original-Original;Base;Progpedia19;Base;4.47427293064877
subm193;subm191;Original-Original;Base;Progpedia19;Base;4.444444444444445
subm135;subm136;Original-Original;Base;Progpedia19;Base;4.368932038834951
subm196;subm40;Original-Original;Base;Progpedia19;Base;4.30379746835443
subm135;subm191;Original-Original;Base;Progpedia19;Base;4.245283018867925
subm198;subm136;Original-Original;Base;Progpedia19;Base;4.215456674473068
subm116;subm129;Original-Original;Base;Progpedia19;Base;4.215456674473068
subm5;subm129;Original-Original;Base;Progpedia19;Base;4.166666666666666
subm147;subm129;Original-Original;Base;Progpedia19;Base;4.137931034482759
subm0;subm129;Original-Original;Base;Progpedia19;Base;4.100227790432802
subm116;subm40;Original-Original;Base;Progpedia19;Base;4.044117647058823
subm13;subm109;Original-Original;Base;Progpedia19;Base;3.927492447129909
subm13;subm196;Original-Original;Base;Progpedia19;Base;3.8834951456310676
subm193;subm129;Original-Original;Base;Progpedia19;Base;3.870967741935484
subm44;subm196;Original-Original;Base;Progpedia19;Base;3.717472118959108
subm97;subm196;Original-Original;Base;Progpedia19;Base;3.710575139146568
subm31;subm196;Original-Original;Base;Progpedia19;Base;3.6290322580645165
subm183;subm129;Original-Original;Base;Progpedia19;Base;3.5785288270377733
subm198;subm196;Original-Original;Base;Progpedia19;Base;3.389830508474576
subm13;subm40;Original-Original;Base;Progpedia19;Base;3.3271719038817005
subm95;subm40;Original-Original;Base;Progpedia19;Base;3.278688524590164
subm193;subm196;Original-Original;Base;Progpedia19;Base;3.237410071942446
subm115;subm40;Original-Original;Base;Progpedia19;Base;3.1914893617021276
subm5;subm196;Original-Original;Base;Progpedia19;Base;3.1523642732049035
subm156;subm40;Original-Original;Base;Progpedia19;Base;3.0716723549488054
subm5;subm109;Original-Original;Base;Progpedia19;Base;3.064066852367688
subm183;subm196;Original-Original;Base;Progpedia19;Base;3.0303030303030303
subm116;subm109;Original-Original;Base;Progpedia19;Base;3.007518796992481
subm100;subm109;Original-Original;Base;Progpedia19;Base;2.9268292682926833
subm188;subm109;Original-Original;Base;Progpedia19;Base;2.801120448179272
subm183;subm109;Original-Original;Base;Progpedia19;Base;2.699055330634278
gpt9-subm109;subm109;Plag-Original;Base;Progpedia19;Base;2.674591381872214
subm44;subm109;Original-Original;Base;Progpedia19;Base;2.627737226277372
subm193;subm109;Original-Original;Base;Progpedia19;Base;2.5604551920341394
subm147;subm201;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm193;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm97;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm147;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm115;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm116;subm147;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm0;Original-Original;Base;Progpedia19;Base;0.0
subm130;subm147;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm156;Original-Original;Base;Progpedia19;Base;0.0
subm156;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm156;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm97;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm31;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm115;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm116;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm193;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm195;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm95;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm33;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm115;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm116;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm0;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm129;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm136;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm130;Original-Original;Base;Progpedia19;Base;0.0
subm97;subm201;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm201;Original-Original;Base;Progpedia19;Base;0.0
subm201;subm95;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm201;Original-Original;Base;Progpedia19;Base;0.0
subm201;subm129;Original-Original;Base;Progpedia19;Base;0.0
subm201;subm5;Original-Original;Base;Progpedia19;Base;0.0
subm201;subm136;Original-Original;Base;Progpedia19;Base;0.0
gpt6-subm109;subm109;Plag-Original;Base;Progpedia19;Base;0.0
gpt1-subm40;subm40;Plag-Original;Base;Progpedia19;Base;0.0
subm183;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm95;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm115;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm183;subm136;Original-Original;Base;Progpedia19;Base;0.0
subm44;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm44;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm44;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm116;subm44;Original-Original;Base;Progpedia19;Base;0.0
subm97;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm191;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm188;subm40;Original-Original;Base;Progpedia19;Base;0.0
gpt0-subm40;subm40;Plag-Original;Base;Progpedia19;Base;0.0
gpt2-subm40;subm40;Plag-Original;Base;Progpedia19;Base;0.0
gpt6-subm40;subm40;Plag-Original;Base;Progpedia19;Base;0.0
subm198;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm5;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm135;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm136;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm130;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm193;subm95;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm193;Original-Original;Base;Progpedia19;Base;0.0
subm115;subm193;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm97;Original-Original;Base;Progpedia19;Base;0.0
subm97;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm97;subm95;Original-Original;Base;Progpedia19;Base;0.0
subm97;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm97;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm97;subm198;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm97;Original-Original;Base;Progpedia19;Base;0.0
subm97;subm5;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm115;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm195;subm198;Original-Original;Base;Progpedia19;Base;0.0
subm116;subm195;Original-Original;Base;Progpedia19;Base;0.0
subm95;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm13;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm188;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm191;subm129;Original-Original;Base;Progpedia19;Base;0.0
subm5;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm136;subm191;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm95;Original-Original;Base;Progpedia19;Base;0.0
subm95;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm115;subm95;Original-Original;Base;Progpedia19;Base;0.0
subm95;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm95;subm198;Original-Original;Base;Progpedia19;Base;0.0
subm116;subm95;Original-Original;Base;Progpedia19;Base;0.0
subm13;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm13;subm116;Original-Original;Base;Progpedia19;Base;0.0
