first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm20;gpt13-subm20;Plag-Original;Base;Progpedia56;Base;68.84422110552764
subm63;gpt8-subm63;Plag-Original;Base;Progpedia56;Base;68.64686468646865
gpt0-subm1;subm1;Plag-Original;Base;Progpedia56;Base;68.11594202898551
gpt11-subm98;subm98;Plag-Original;Base;Progpedia56;Base;67.72908366533864
subm1;gpt7-subm1;Plag-Original;Base;Progpedia56;Base;67.59776536312849
gpt9-subm98;subm98;Plag-Original;Base;Progpedia56;Base;67.21311475409836
gpt5-subm1;subm1;Plag-Original;Base;Progpedia56;Base;67.13286713286713
subm98;gpt13-subm98;Plag-Original;Base;Progpedia56;Base;66.66666666666666
gpt2-subm98;subm98;Plag-Original;Base;Progpedia56;Base;66.40625
subm98;gpt8-subm98;Plag-Original;Base;Progpedia56;Base;66.2020905923345
gpt12-subm1;subm1;Plag-Original;Base;Progpedia56;Base;65.49295774647888
subm20;gpt14-subm20;Plag-Original;Base;Progpedia56;Base;65.13994910941476
subm7;gpt8-subm7;Plag-Original;Base;Progpedia56;Base;64.96350364963503
gpt11-subm1;subm1;Plag-Original;Base;Progpedia56;Base;64.38356164383562
subm63;gpt14-subm63;Plag-Original;Base;Progpedia56;Base;63.19444444444444
subm63;gpt13-subm63;Plag-Original;Base;Progpedia56;Base;62.45847176079734
gpt6-subm98;subm98;Plag-Original;Base;Progpedia56;Base;60.24096385542169
gpt4-subm63;subm63;Plag-Original;Base;Progpedia56;Base;59.12408759124088
gpt4-subm1;subm1;Plag-Original;Base;Progpedia56;Base;59.00383141762452
gpt5-subm7;subm7;Plag-Original;Base;Progpedia56;Base;58.57740585774059
subm98;gpt7-subm98;Plag-Original;Base;Progpedia56;Base;56.53710247349824
gpt12-subm63;subm63;Plag-Original;Base;Progpedia56;Base;53.42960288808665
subm98;gpt14-subm98;Plag-Original;Base;Progpedia56;Base;53.333333333333336
gpt5-subm63;subm63;Plag-Original;Base;Progpedia56;Base;53.13653136531366
gpt11-subm20;subm20;Plag-Original;Base;Progpedia56;Base;48.837209302325576
gpt2-subm63;subm63;Plag-Original;Base;Progpedia56;Base;48.64864864864865
gpt1-subm1;subm1;Plag-Original;Base;Progpedia56;Base;44.696969696969695
subm63;gpt1-subm63;Plag-Original;Base;Progpedia56;Base;44.21052631578947
gpt3-subm7;subm7;Plag-Original;Base;Progpedia56;Base;43.96551724137931
gpt6-subm63;subm63;Plag-Original;Base;Progpedia56;Base;41.6
gpt3-subm20;subm20;Plag-Original;Base;Progpedia56;Base;41.15942028985507
gpt6-subm1;subm1;Plag-Original;Base;Progpedia56;Base;39.69465648854962
gpt2-subm1;subm1;Plag-Original;Base;Progpedia56;Base;35.3356890459364
subm33;subm11;Original-Original;Base;Progpedia56;Base;32.41106719367589
gpt11-subm7;subm7;Plag-Original;Base;Progpedia56;Base;32.11009174311927
gpt2-subm20;subm20;Plag-Original;Base;Progpedia56;Base;29.20634920634921
gpt0-subm7;subm7;Plag-Original;Base;Progpedia56;Base;28.971962616822427
subm56;subm33;Original-Original;Base;Progpedia56;Base;28.855721393034827
gpt11-subm63;subm63;Plag-Original;Base;Progpedia56;Base;28.67924528301887
gpt4-subm7;subm7;Plag-Original;Base;Progpedia56;Base;27.149321266968325
subm85;subm63;Original-Original;Base;Progpedia56;Base;26.27118644067797
subm98;subm25;Original-Original;Base;Progpedia56;Base;26.08695652173913
subm55;subm98;Original-Original;Base;Progpedia56;Base;24.271844660194176
gpt2-subm7;subm7;Plag-Original;Base;Progpedia56;Base;24.107142857142858
subm56;subm85;Original-Original;Base;Progpedia56;Base;23.404255319148938
subm55;subm56;Original-Original;Base;Progpedia56;Base;22.61904761904762
subm55;subm33;Original-Original;Base;Progpedia56;Base;21.390374331550802
subm11;subm58;Original-Original;Base;Progpedia56;Base;20.54794520547945
subm40;subm56;Original-Original;Base;Progpedia56;Base;20.454545454545457
subm34;subm9;Original-Original;Base;Progpedia56;Base;20.212765957446805
subm40;subm74;Original-Original;Base;Progpedia56;Base;20.2020202020202
subm40;subm1;Original-Original;Base;Progpedia56;Base;20.168067226890756
gpt3-subm63;subm63;Plag-Original;Base;Progpedia56;Base;20.0
subm5;subm67;Original-Original;Base;Progpedia56;Base;19.383259911894275
subm74;subm98;Original-Original;Base;Progpedia56;Base;19.00826446280992
gpt6-subm20;subm20;Plag-Original;Base;Progpedia56;Base;18.58974358974359
subm7;subm11;Original-Original;Base;Progpedia56;Base;18.587360594795538
subm33;subm67;Original-Original;Base;Progpedia56;Base;18.421052631578945
subm13;subm11;Original-Original;Base;Progpedia56;Base;18.340611353711793
subm38;subm67;Original-Original;Base;Progpedia56;Base;18.26086956521739
subm38;subm11;Original-Original;Base;Progpedia56;Base;18.03921568627451
subm55;subm25;Original-Original;Base;Progpedia56;Base;17.857142857142858
subm40;subm63;Original-Original;Base;Progpedia56;Base;17.857142857142858
subm69;subm1;Original-Original;Base;Progpedia56;Base;17.670682730923694
subm38;subm7;Original-Original;Base;Progpedia56;Base;17.647058823529413
subm55;subm67;Original-Original;Base;Progpedia56;Base;17.435897435897434
subm34;subm69;Original-Original;Base;Progpedia56;Base;17.073170731707318
subm26;subm16;Original-Original;Base;Progpedia56;Base;16.666666666666664
subm85;subm11;Original-Original;Base;Progpedia56;Base;16.666666666666664
subm69;subm85;Original-Original;Base;Progpedia56;Base;16.580310880829018
subm85;subm7;Original-Original;Base;Progpedia56;Base;16.143497757847534
subm33;subm7;Original-Original;Base;Progpedia56;Base;16.101694915254235
subm85;subm98;Original-Original;Base;Progpedia56;Base;15.929203539823009
subm74;subm1;Original-Original;Base;Progpedia56;Base;15.789473684210526
subm98;subm1;Original-Original;Base;Progpedia56;Base;15.602836879432624
subm26;subm11;Original-Original;Base;Progpedia56;Base;15.444015444015443
subm26;subm67;Original-Original;Base;Progpedia56;Base;15.384615384615385
subm58;subm1;Original-Original;Base;Progpedia56;Base;15.2317880794702
subm67;subm16;Original-Original;Base;Progpedia56;Base;14.87603305785124
subm34;subm85;Original-Original;Base;Progpedia56;Base;14.545454545454545
subm40;subm38;Original-Original;Base;Progpedia56;Base;14.213197969543149
subm40;subm11;Original-Original;Base;Progpedia56;Base;14.035087719298245
gpt1-subm20;subm20;Plag-Original;Base;Progpedia56;Base;13.968253968253968
subm67;subm11;Original-Original;Base;Progpedia56;Base;13.793103448275861
subm34;subm38;Original-Original;Base;Progpedia56;Base;13.333333333333334
subm13;subm85;Original-Original;Base;Progpedia56;Base;13.114754098360656
subm24;subm58;Original-Original;Base;Progpedia56;Base;12.7208480565371
subm34;subm1;Original-Original;Base;Progpedia56;Base;12.669683257918551
subm13;subm1;Original-Original;Base;Progpedia56;Base;12.552301255230125
subm56;subm67;Original-Original;Base;Progpedia56;Base;12.440191387559809
subm1;subm20;Original-Original;Base;Progpedia56;Base;12.209302325581394
subm55;subm16;Original-Original;Base;Progpedia56;Base;11.940298507462686
subm67;subm20;Original-Original;Base;Progpedia56;Base;11.650485436893204
subm56;subm26;Original-Original;Base;Progpedia56;Base;11.594202898550725
subm34;subm63;Original-Original;Base;Progpedia56;Base;11.594202898550725
subm34;subm56;Original-Original;Base;Progpedia56;Base;11.320754716981133
subm56;subm63;Original-Original;Base;Progpedia56;Base;11.304347826086957
subm13;subm56;Original-Original;Base;Progpedia56;Base;11.299435028248588
subm13;subm98;Original-Original;Base;Progpedia56;Base;11.162790697674419
subm13;subm69;Original-Original;Base;Progpedia56;Base;10.989010989010989
subm16;subm24;Original-Original;Base;Progpedia56;Base;10.852713178294573
subm11;subm20;Original-Original;Base;Progpedia56;Base;10.778443113772456
subm55;subm48;Original-Original;Base;Progpedia56;Base;10.778443113772456
subm70;subm56;Original-Original;Base;Progpedia56;Base;10.650887573964498
subm33;subm26;Original-Original;Base;Progpedia56;Base;10.619469026548673
subm56;subm9;Original-Original;Base;Progpedia56;Base;10.42654028436019
subm48;subm16;Original-Original;Base;Progpedia56;Base;10.2803738317757
subm16;subm98;Original-Original;Base;Progpedia56;Base;10.276679841897234
subm33;subm16;Original-Original;Base;Progpedia56;Base;10.256410256410255
subm69;subm63;Original-Original;Base;Progpedia56;Base;10.212765957446807
subm13;subm33;Original-Original;Base;Progpedia56;Base;10.204081632653061
subm5;subm25;Original-Original;Base;Progpedia56;Base;10.15625
gpt0-subm63;subm63;Plag-Original;Base;Progpedia56;Base;10.15625
subm56;subm7;Original-Original;Base;Progpedia56;Base;10.138248847926267
subm48;subm56;Original-Original;Base;Progpedia56;Base;9.94475138121547
subm74;subm58;Original-Original;Base;Progpedia56;Base;9.923664122137405
subm56;subm38;Original-Original;Base;Progpedia56;Base;9.852216748768473
subm26;subm58;Original-Original;Base;Progpedia56;Base;9.811320754716983
subm63;subm20;Original-Original;Base;Progpedia56;Base;9.696969696969697
subm85;subm33;Original-Original;Base;Progpedia56;Base;9.66183574879227
subm56;subm69;Original-Original;Base;Progpedia56;Base;9.62566844919786
subm56;subm62;Original-Original;Base;Progpedia56;Base;9.565217391304348
subm7;subm58;Original-Original;Base;Progpedia56;Base;9.454545454545455
subm62;subm63;Original-Original;Base;Progpedia56;Base;9.352517985611511
subm40;subm98;Original-Original;Base;Progpedia56;Base;9.345794392523365
subm85;subm67;Original-Original;Base;Progpedia56;Base;9.30232558139535
subm34;subm20;Original-Original;Base;Progpedia56;Base;9.266409266409266
subm9;subm62;Original-Original;Base;Progpedia56;Base;9.266409266409266
subm40;subm33;Original-Original;Base;Progpedia56;Base;9.230769230769232
subm85;subm9;Original-Original;Base;Progpedia56;Base;9.216589861751153
subm56;subm98;Original-Original;Base;Progpedia56;Base;9.090909090909092
subm5;subm74;Original-Original;Base;Progpedia56;Base;9.00900900900901
subm13;subm63;Original-Original;Base;Progpedia56;Base;8.88888888888889
subm40;subm67;Original-Original;Base;Progpedia56;Base;8.866995073891626
subm70;subm58;Original-Original;Base;Progpedia56;Base;8.81057268722467
subm26;subm24;Original-Original;Base;Progpedia56;Base;8.799999999999999
subm85;subm1;Original-Original;Base;Progpedia56;Base;8.799999999999999
subm38;subm26;Original-Original;Base;Progpedia56;Base;8.771929824561402
subm13;subm9;Original-Original;Base;Progpedia56;Base;8.737864077669903
subm34;subm62;Original-Original;Base;Progpedia56;Base;8.695652173913043
subm25;subm1;Original-Original;Base;Progpedia56;Base;8.666666666666668
subm48;subm67;Original-Original;Base;Progpedia56;Base;8.653846153846153
subm85;subm38;Original-Original;Base;Progpedia56;Base;8.61244019138756
gpt6-subm7;subm7;Plag-Original;Base;Progpedia56;Base;8.583690987124463
subm38;subm25;Original-Original;Base;Progpedia56;Base;8.494208494208493
subm9;subm63;Original-Original;Base;Progpedia56;Base;8.494208494208493
subm26;subm9;Original-Original;Base;Progpedia56;Base;8.47457627118644
subm85;subm62;Original-Original;Base;Progpedia56;Base;8.47457627118644
subm85;subm26;Original-Original;Base;Progpedia56;Base;8.450704225352112
subm5;subm1;Original-Original;Base;Progpedia56;Base;8.396946564885496
subm56;subm16;Original-Original;Base;Progpedia56;Base;8.372093023255815
subm69;subm20;Original-Original;Base;Progpedia56;Base;8.362369337979095
subm55;subm62;Original-Original;Base;Progpedia56;Base;8.333333333333332
subm69;subm9;Original-Original;Base;Progpedia56;Base;8.333333333333332
subm69;subm25;Original-Original;Base;Progpedia56;Base;8.23045267489712
subm63;subm1;Original-Original;Base;Progpedia56;Base;8.21917808219178
subm85;subm25;Original-Original;Base;Progpedia56;Base;8.19672131147541
subm5;subm38;Original-Original;Base;Progpedia56;Base;8.144796380090497
subm85;subm16;Original-Original;Base;Progpedia56;Base;8.144796380090497
subm85;subm58;Original-Original;Base;Progpedia56;Base;8.130081300813007
subm67;subm98;Original-Original;Base;Progpedia56;Base;8.097165991902834
subm5;subm26;Original-Original;Base;Progpedia56;Base;8.0
subm13;subm62;Original-Original;Base;Progpedia56;Base;8.0
subm38;subm62;Original-Original;Base;Progpedia56;Base;7.968127490039841
subm67;subm24;Original-Original;Base;Progpedia56;Base;7.936507936507936
subm85;subm24;Original-Original;Base;Progpedia56;Base;7.792207792207792
subm74;subm67;Original-Original;Base;Progpedia56;Base;7.792207792207792
subm40;subm25;Original-Original;Base;Progpedia56;Base;7.758620689655173
subm38;subm9;Original-Original;Base;Progpedia56;Base;7.758620689655173
subm33;subm58;Original-Original;Base;Progpedia56;Base;7.722007722007722
subm13;subm58;Original-Original;Base;Progpedia56;Base;7.659574468085106
subm69;subm62;Original-Original;Base;Progpedia56;Base;7.659574468085106
subm67;subm25;Original-Original;Base;Progpedia56;Base;7.547169811320755
subm9;subm58;Original-Original;Base;Progpedia56;Base;7.434944237918216
subm11;subm1;Original-Original;Base;Progpedia56;Base;7.4324324324324325
subm56;subm1;Original-Original;Base;Progpedia56;Base;7.377049180327869
subm9;subm16;Original-Original;Base;Progpedia56;Base;7.377049180327869
subm16;subm58;Original-Original;Base;Progpedia56;Base;7.326007326007327
subm33;subm62;Original-Original;Base;Progpedia56;Base;7.228915662650602
subm7;subm1;Original-Original;Base;Progpedia56;Base;7.168458781362006
subm63;subm25;Original-Original;Base;Progpedia56;Base;6.993006993006993
subm85;subm20;Original-Original;Base;Progpedia56;Base;6.944444444444445
subm11;subm25;Original-Original;Base;Progpedia56;Base;6.896551724137931
subm26;subm25;Original-Original;Base;Progpedia56;Base;6.844106463878327
subm16;subm62;Original-Original;Base;Progpedia56;Base;6.844106463878327
subm7;subm62;Original-Original;Base;Progpedia56;Base;6.7924528301886795
subm67;subm58;Original-Original;Base;Progpedia56;Base;6.741573033707865
subm16;subm11;Original-Original;Base;Progpedia56;Base;6.741573033707865
subm67;subm1;Original-Original;Base;Progpedia56;Base;6.642066420664207
subm98;subm11;Original-Original;Base;Progpedia56;Base;6.61764705882353
subm7;subm25;Original-Original;Base;Progpedia56;Base;6.593406593406594
subm9;subm1;Original-Original;Base;Progpedia56;Base;6.593406593406594
subm13;subm20;Original-Original;Base;Progpedia56;Base;6.4981949458483745
subm56;subm20;Original-Original;Base;Progpedia56;Base;6.382978723404255
subm62;subm11;Original-Original;Base;Progpedia56;Base;6.382978723404255
subm62;subm58;Original-Original;Base;Progpedia56;Base;6.25
subm56;subm65;Original-Original;Base;Progpedia56;Base;6.229508196721312
subm62;subm1;Original-Original;Base;Progpedia56;Base;6.164383561643835
subm38;subm20;Original-Original;Base;Progpedia56;Base;5.9405940594059405
subm9;subm20;Original-Original;Base;Progpedia56;Base;5.787781350482315
subm1;subm65;Original-Original;Base;Progpedia56;Base;5.654761904761905
subm62;subm20;Original-Original;Base;Progpedia56;Base;5.454545454545454
subm58;subm65;Original-Original;Base;Progpedia56;Base;5.389221556886228
subm25;subm20;Original-Original;Base;Progpedia56;Base;5.325443786982249
subm55;subm65;Original-Original;Base;Progpedia56;Base;4.026845637583892
subm70;subm65;Original-Original;Base;Progpedia56;Base;3.6850921273031827
subm11;subm65;Original-Original;Base;Progpedia56;Base;3.3232628398791544
subm13;subm65;Original-Original;Base;Progpedia56;Base;3.3057851239669422
subm26;subm65;Original-Original;Base;Progpedia56;Base;2.8346456692913384
subm16;subm65;Original-Original;Base;Progpedia56;Base;2.7993779160186625
subm98;subm65;Original-Original;Base;Progpedia56;Base;2.7777777777777777
subm62;subm65;Original-Original;Base;Progpedia56;Base;2.735562310030395
subm24;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm25;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm62;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm25;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm58;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm20;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm33;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm33;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm33;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm33;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm33;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm48;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm40;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm55;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm67;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm70;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm13;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm48;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm69;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm48;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm85;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm48;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm48;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm40;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm69;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm40;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm85;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm40;subm13;Original-Original;Base;Progpedia56;Base;0.0
subm7;gpt1-subm7;Plag-Original;Base;Progpedia56;Base;0.0
subm55;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm63;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm69;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm70;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm85;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm13;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm67;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm69;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm63;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm63;Original-Original;Base;Progpedia56;Base;0.0
